id,timestamp,cpu_percent,ram_percent,disk_percent,net_sent_mb,net_recv_mb,thread_count,process_count,network_latency_ms,context_switches,cache_miss_rate,temperature,power_consumption,uptime,anomaly_label
8851,2025-06-01T12:17:30,92.4,97.8,58.2,4441.54,11103.27,4125,825,76.1,974,0.0973,56.1,53.52,420.3,0
8852,2025-06-01T12:17:35,49.7,15.2,34.9,4441.29,11104.79,1832,458,54.58,979,0.1908,93.0,141.96,473.65,0
8853,2025-06-01T12:17:40,7.8,22.5,35.7,4441.74,11104.83,170,85,126.45,635,0.056,41.8,229.7,684.61,0
8854,2025-06-01T12:17:45,70.5,50.6,41.0,4442.53,11107.44,1720,860,170.22,229,0.0519,52.2,200.64,439.88,0
8855,2025-06-01T12:17:50,50.8,44.6,30.5,4443.53,11108.73,1168,292,127.03,1890,0.1389,83.3,112.67,90.4,0
8856,2025-06-01T12:17:55,16.8,80.4,71.6,4443.97,11110.88,1598,799,108.96,1379,0.0654,86.9,75.49,729.81,0
8857,2025-06-01T12:18:00,25.4,24.5,65.8,4444.82,11111.54,2415,483,134.15,349,0.0345,77.8,140.46,650.33,0
8858,2025-06-01T12:18:05,11.1,97.8,45.2,4444.84,11112.22,2640,880,6.97,1013,0.0814,60.4,274.1,199.47,0
8859,2025-06-01T12:18:10,59.6,38.4,41.0,4444.62,11111.93,1868,467,25.45,1462,0.0606,72.2,136.72,802.99,0
8860,2025-06-01T12:18:15,64.1,48.6,37.8,4444.68,11112.5,1072,268,19.89,717,0.0885,59.3,80.0,816.74,0
8861,2025-06-01T12:18:20,53.0,34.7,29.8,4445.2,11112.84,1250,250,20.54,455,0.0454,85.2,272.79,247.81,0
8862,2025-06-01T12:18:25,82.6,62.1,10.4,4445.43,11113.83,2215,443,52.84,411,0.1918,56.6,130.99,142.25,0
8863,2025-06-01T12:18:30,86.8,15.3,28.3,4445.85,11114.53,2352,588,106.88,1983,0.1623,83.2,242.99,197.07,0
8864,2025-06-01T12:18:35,63.5,23.5,33.5,4445.73,11115.35,2600,650,23.82,1606,0.1698,68.1,118.28,493.71,0
8865,2025-06-01T12:18:40,6.2,77.1,55.7,4447.09,11117.49,1272,318,187.09,131,0.0666,63.9,267.28,320.01,0
8866,2025-06-01T12:18:45,71.0,26.8,77.8,4448.1,11119.71,3472,868,171.0,1712,0.1728,72.7,70.47,673.71,0
8867,2025-06-01T12:18:50,44.7,31.2,40.8,4448.88,11122.34,4425,885,194.36,937,0.1222,49.0,113.3,521.73,0
8868,2025-06-01T12:18:55,58.7,81.4,94.6,4448.7,11121.79,519,173,9.46,192,0.0208,55.5,231.87,671.5,0
8869,2025-06-01T12:19:00,66.7,18.4,83.1,4449.73,11124.54,1796,449,170.43,1645,0.0391,82.3,148.63,221.59,0
8870,2025-06-01T12:19:05,38.3,49.4,98.5,4450.25,11126.14,1914,957,160.94,990,0.0947,55.0,187.65,591.58,0
8871,2025-06-01T12:19:10,92.1,12.1,87.9,4451.64,11128.9,660,330,180.52,1965,0.0848,72.5,119.25,883.31,0
8872,2025-06-01T12:19:15,17.7,41.2,62.4,4451.97,11130.0,1632,816,106.06,133,0.1611,73.1,140.31,584.09,0
8873,2025-06-01T12:19:20,68.8,72.9,60.7,4452.39,11131.8,2410,482,157.79,951,0.176,86.5,201.62,689.14,0
8874,2025-06-01T12:19:25,5.4,18.1,14.7,4452.74,11131.83,1796,449,11.21,1746,0.1743,58.8,248.11,950.3,0
8875,2025-06-01T12:19:30,92.8,90.0,72.8,4452.98,11132.46,4600,920,16.1,1412,0.0813,88.7,272.99,886.58,1
8876,2025-06-01T12:19:35,15.7,91.9,60.8,4452.94,11132.89,102,51,24.59,1070,0.1308,94.5,139.71,225.73,0
8877,2025-06-01T12:19:40,14.0,19.4,51.7,4453.87,11134.64,1134,378,183.04,1467,0.1044,41.0,207.6,816.47,0
8878,2025-06-01T12:19:45,36.6,99.2,69.9,4453.74,11134.63,1368,684,13.17,708,0.1789,76.5,174.49,980.05,0
8879,2025-06-01T12:19:50,40.5,36.8,45.5,4454.21,11135.44,3188,797,20.93,607,0.1789,75.4,214.08,788.97,0
8880,2025-06-01T12:19:55,25.4,17.6,53.3,4454.89,11137.12,1296,432,186.15,412,0.0202,59.6,205.47,129.56,0
8881,2025-06-01T12:20:00,60.6,10.5,41.0,4454.7,11137.45,1914,638,22.37,1785,0.1187,49.7,205.06,620.6,0
8882,2025-06-01T12:20:05,47.1,46.8,72.3,4455.93,11139.69,381,127,174.08,1043,0.1057,31.8,159.07,653.13,0
8883,2025-06-01T12:20:10,8.2,66.7,87.9,4456.99,11141.86,762,381,158.06,1327,0.1564,71.4,123.39,148.27,0
8884,2025-06-01T12:20:15,35.4,39.9,84.4,4456.76,11141.7,1060,212,9.02,1345,0.0472,50.5,155.31,555.51,0
8885,2025-06-01T12:20:20,82.0,85.3,79.0,4457.22,11141.59,398,199,5.35,131,0.142,65.9,259.27,923.24,0
8886,2025-06-01T12:20:25,70.5,74.5,3.4,4457.49,11143.17,2436,609,107.34,736,0.1503,37.9,135.71,296.12,0
8887,2025-06-01T12:20:30,73.9,41.5,91.4,4458.47,11146.2,2025,675,199.44,719,0.0151,32.9,265.36,807.62,0
8888,2025-06-01T12:20:35,71.3,76.1,28.9,4459.26,11147.82,2770,554,175.89,822,0.0919,82.2,91.56,643.84,0
8889,2025-06-01T12:20:40,34.5,94.6,89.0,4459.58,11148.88,3125,625,62.7,1552,0.196,38.0,188.43,674.86,0
8890,2025-06-01T12:20:45,14.5,18.4,21.3,4459.93,11150.54,796,199,77.88,1099,0.0671,38.9,77.28,300.22,0
8891,2025-06-01T12:20:50,30.9,37.5,45.1,4460.31,11150.92,2536,634,78.19,101,0.1781,67.1,160.61,757.28,0
8892,2025-06-01T12:20:55,84.0,51.7,75.4,4461.22,11152.88,384,96,147.1,1630,0.1215,77.5,292.63,637.06,0
8893,2025-06-01T12:21:00,98.1,54.8,64.7,4461.27,11153.35,2571,857,68.89,1110,0.0663,30.5,206.58,524.57,0
8894,2025-06-01T12:21:05,51.9,58.8,42.8,4461.39,11154.67,1233,411,30.41,1585,0.1688,58.7,54.46,491.05,0
8895,2025-06-01T12:21:10,5.9,37.1,68.5,4462.13,11155.73,2968,742,149.67,1306,0.1982,71.0,255.63,307.6,0
8896,2025-06-01T12:21:15,18.3,70.1,55.8,4463.22,11156.97,1269,423,92.15,1182,0.151,78.0,175.14,202.94,0
8897,2025-06-01T12:21:20,35.6,68.1,29.0,4463.0,11157.64,1640,820,16.28,1412,0.0216,91.6,217.89,767.33,0
8898,2025-06-01T12:21:25,60.0,62.0,65.3,4463.75,11159.17,720,144,158.22,195,0.02,31.0,210.53,200.29,0
8899,2025-06-01T12:21:30,12.1,20.2,22.0,4464.06,11160.7,450,150,117.48,604,0.1034,88.4,97.12,168.21,0
8900,2025-06-01T12:21:35,94.6,52.9,70.0,4464.89,11161.83,2195,439,98.38,1885,0.0112,92.8,151.39,851.33,0
8901,2025-06-01T12:21:40,39.7,42.1,2.3,4465.42,11163.52,1918,959,135.0,1740,0.1384,86.3,103.72,80.88,0
8902,2025-06-01T12:21:45,91.7,54.2,55.8,4465.99,11164.99,1932,644,101.57,310,0.0131,91.7,94.65,154.21,0
8903,2025-06-01T12:21:50,79.1,93.0,41.3,4466.41,11166.67,524,131,130.04,1905,0.1949,37.7,189.26,91.97,0
8904,2025-06-01T12:21:55,76.8,53.2,31.7,4467.5,11168.48,2728,682,173.63,1581,0.1773,94.5,100.91,958.23,0
8905,2025-06-01T12:22:00,62.6,11.3,52.5,4468.0,11169.98,1904,952,123.09,1694,0.1649,79.7,100.36,105.73,0
8906,2025-06-01T12:22:05,64.5,49.5,65.2,4468.59,11171.68,924,462,132.26,882,0.1644,34.5,206.64,6.98,0
8907,2025-06-01T12:22:10,65.6,83.9,96.6,4469.51,11172.98,156,52,123.16,1092,0.1685,74.1,150.54,612.8,0
8908,2025-06-01T12:22:15,64.7,80.2,83.6,4469.59,11174.26,124,62,106.7,1152,0.0925,75.7,100.66,713.78,0
8909,2025-06-01T12:22:20,57.6,56.2,72.3,4470.18,11175.27,1065,213,35.22,1326,0.1605,70.9,145.9,178.5,0
8910,2025-06-01T12:22:25,98.7,32.5,48.9,4470.55,11176.31,2664,666,67.8,211,0.0798,86.9,194.86,349.46,0
8911,2025-06-01T12:22:30,74.6,51.9,40.4,4470.93,11178.02,1182,394,138.93,1488,0.1712,78.7,199.69,310.49,0
8912,2025-06-01T12:22:35,78.8,60.7,5.2,4471.37,11178.12,1818,909,85.67,1246,0.1274,40.5,274.51,724.14,0
8913,2025-06-01T12:22:40,87.9,100.0,37.2,4471.9,11179.78,1075,215,81.82,1836,0.0781,46.3,282.54,394.71,0
8914,2025-06-01T12:22:45,25.5,68.0,85.1,4472.76,11181.43,496,124,152.09,402,0.1516,60.1,100.75,529.06,0
8915,2025-06-01T12:22:50,13.0,72.5,39.6,4472.68,11181.83,436,109,2.11,796,0.0561,55.7,172.58,776.64,0
8916,2025-06-01T12:22:55,50.9,54.2,47.2,4473.48,11183.36,2382,794,136.12,1693,0.1933,73.1,161.4,493.77,0
8917,2025-06-01T12:23:00,53.8,41.9,28.6,4474.24,11184.89,1293,431,98.36,960,0.1363,38.9,241.82,725.88,0
8918,2025-06-01T12:23:05,83.8,83.2,28.9,4474.16,11185.66,366,122,75.98,354,0.0862,53.0,98.16,567.04,0
8919,2025-06-01T12:23:10,47.2,54.5,8.1,4474.27,11185.95,2517,839,68.77,1352,0.1146,45.8,106.52,713.0,0
8920,2025-06-01T12:23:15,59.2,99.5,62.2,4474.95,11186.67,1420,710,35.4,1464,0.1501,49.1,89.55,91.61,0
8921,2025-06-01T12:23:20,55.1,51.1,45.9,4475.46,11187.81,516,172,67.52,1026,0.1615,76.2,233.07,978.24,0
8922,2025-06-01T12:23:25,8.6,16.1,61.4,4475.6,11188.82,1032,516,78.89,1688,0.1952,35.2,106.87,87.88,0
8923,2025-06-01T12:23:30,63.4,71.4,55.6,4475.74,11189.47,1690,338,88.05,441,0.0497,87.7,154.92,636.47,0
8924,2025-06-01T12:23:35,83.7,14.2,80.3,4476.61,11191.12,2825,565,134.79,1955,0.1058,71.7,114.93,24.11,0
8925,2025-06-01T12:23:40,20.0,32.5,75.6,4476.86,11192.74,2120,530,91.26,855,0.0274,56.8,295.57,517.6,0
8926,2025-06-01T12:23:45,61.5,41.8,77.6,4478.01,11194.29,1430,286,159.46,1461,0.0256,61.6,212.0,96.92,0
8927,2025-06-01T12:23:50,61.4,76.6,50.9,4478.26,11195.82,3845,769,128.31,357,0.0298,75.4,121.41,90.9,0
8928,2025-06-01T12:23:55,20.6,54.5,36.7,4478.66,11196.67,663,221,38.73,1183,0.0593,77.5,79.0,285.63,0
8929,2025-06-01T12:24:00,16.7,12.6,93.5,4478.8,11197.36,1302,434,56.16,1081,0.1423,82.3,159.68,242.39,0
8930,2025-06-01T12:24:05,98.1,65.5,7.3,4479.11,11197.45,1485,495,16.77,328,0.1736,47.1,95.29,137.68,0
8931,2025-06-01T12:24:10,42.4,47.0,17.0,4479.96,11199.87,1280,256,189.2,1463,0.0928,85.8,91.8,579.62,0
8932,2025-06-01T12:24:15,26.6,93.0,43.1,4480.95,11202.3,597,199,177.42,531,0.1155,84.0,123.76,885.52,0
8933,2025-06-01T12:24:20,21.3,55.0,62.2,4481.01,11202.3,2355,785,17.87,1939,0.0492,85.6,291.6,917.51,0
8934,2025-06-01T12:24:25,68.4,73.8,2.8,4481.39,11203.98,1860,620,115.24,217,0.1603,35.3,149.96,291.11,0
8935,2025-06-01T12:24:30,62.9,29.7,72.5,4482.67,11206.25,2562,854,192.12,999,0.1788,39.3,102.59,864.71,0
8936,2025-06-01T12:24:35,66.1,78.5,56.8,4483.28,11208.28,400,200,149.68,125,0.1023,70.6,132.11,967.55,0
8937,2025-06-01T12:24:40,13.4,74.9,49.5,4483.59,11209.73,2166,722,98.87,439,0.0406,91.9,169.44,312.85,0
8938,2025-06-01T12:24:45,89.9,91.4,43.5,4484.48,11210.33,810,162,48.98,1785,0.011,37.1,67.96,937.26,0
8939,2025-06-01T12:24:50,42.0,13.0,52.9,4484.41,11211.17,843,281,56.53,270,0.1119,78.0,126.25,426.6,0
8940,2025-06-01T12:24:55,34.8,50.3,17.9,4485.02,11212.88,2901,967,147.51,1376,0.1046,38.8,85.8,464.58,0
8941,2025-06-01T12:25:00,48.9,71.1,12.7,4486.12,11214.66,1074,537,156.33,631,0.1859,91.8,72.58,480.92,0
8942,2025-06-01T12:25:05,42.1,18.6,30.4,4486.73,11215.78,1296,432,106.21,448,0.0169,82.0,277.25,731.4,0
8943,2025-06-01T12:25:10,87.0,47.0,71.5,4486.46,11216.11,1269,423,25.07,1427,0.0383,48.7,121.04,261.37,0
8944,2025-06-01T12:25:15,93.3,94.8,59.7,4487.49,11218.3,3996,999,186.84,476,0.0476,33.1,102.28,241.11,0
8945,2025-06-01T12:25:20,33.8,49.2,49.1,4488.07,11220.68,2241,747,169.11,1474,0.114,58.4,225.09,629.89,0
8946,2025-06-01T12:25:25,87.1,98.7,58.0,4488.39,11221.25,4000,800,28.97,1696,0.0641,64.1,64.36,558.04,0
8947,2025-06-01T12:25:30,79.2,15.1,56.8,4488.44,11220.97,1184,296,12.29,250,0.0491,64.3,293.31,71.97,0
8948,2025-06-01T12:25:35,93.4,74.6,32.1,4489.05,11222.53,756,189,107.64,1871,0.1077,85.4,296.25,902.61,0
8949,2025-06-01T12:25:40,28.3,62.3,11.6,4489.37,11223.05,3365,673,57.54,928,0.0177,93.8,241.22,291.37,0
8950,2025-06-01T12:25:45,59.8,55.0,89.9,4489.7,11224.04,2255,451,57.37,329,0.1953,58.1,296.76,751.22,0
8951,2025-06-01T12:25:50,31.1,97.4,60.8,4489.73,11224.04,2268,756,18.36,435,0.1736,40.6,114.03,578.84,0
8952,2025-06-01T12:25:55,83.3,21.7,70.4,4490.39,11226.37,522,174,190.72,1826,0.0617,54.5,113.66,572.66,0
8953,2025-06-01T12:26:00,5.5,90.6,47.5,4491.28,11228.46,1215,405,166.2,374,0.0739,76.3,267.24,858.87,0
8954,2025-06-01T12:26:05,58.7,72.2,76.1,4491.48,11229.11,1152,288,23.65,814,0.0567,67.9,201.88,880.57,0
8955,2025-06-01T12:26:10,37.2,33.3,59.3,4492.41,11231.12,2810,562,175.44,1327,0.1864,35.6,230.77,560.61,0
8956,2025-06-01T12:26:15,35.7,91.2,7.3,4493.36,11232.74,1364,682,136.91,1351,0.1341,43.6,53.45,428.99,0
8957,2025-06-01T12:26:20,66.3,48.6,89.2,4493.24,11233.77,1300,650,65.76,1392,0.109,75.1,165.96,620.45,0
8958,2025-06-01T12:26:25,85.9,83.3,31.9,4494.28,11235.74,1743,581,174.38,997,0.1066,75.4,119.59,120.54,0
8959,2025-06-01T12:26:30,62.9,45.0,15.5,4495.14,11237.71,1610,322,120.01,1302,0.0415,69.6,88.5,420.61,0
8960,2025-06-01T12:26:35,86.1,86.6,10.6,4495.74,11239.2,678,226,169.89,1966,0.1929,49.1,179.7,662.3,0
8961,2025-06-01T12:26:40,30.1,67.3,72.6,4496.36,11240.61,1820,455,94.38,356,0.1838,40.6,119.22,763.26,0
8962,2025-06-01T12:26:45,54.4,22.7,71.0,4496.74,11241.51,652,163,100.63,780,0.191,44.9,185.85,721.58,0
8963,2025-06-01T12:26:50,47.8,68.5,70.6,4497.12,11242.56,1956,978,58.91,1638,0.0653,82.5,69.55,175.44,0
8964,2025-06-01T12:26:55,6.1,27.2,91.7,4497.41,11243.14,4215,843,78.15,1131,0.1006,61.8,249.43,611.93,0
8965,2025-06-01T12:27:00,57.9,47.1,36.2,4498.16,11245.29,380,76,113.98,435,0.1086,52.8,287.39,91.24,0
8966,2025-06-01T12:27:05,67.8,25.3,57.0,4498.66,11247.66,2996,749,189.46,1742,0.103,38.8,207.35,596.4,0
8967,2025-06-01T12:27:10,61.2,12.0,62.7,4499.5,11249.18,2335,467,120.42,1163,0.0136,55.5,85.7,746.19,0
8968,2025-06-01T12:27:15,74.9,29.1,98.0,4499.79,11249.33,1296,648,30.33,1034,0.1683,57.2,237.27,631.75,0
8969,2025-06-01T12:27:20,59.3,58.3,32.6,4499.85,11249.09,1923,641,2.39,1079,0.1518,87.6,269.59,625.29,0
8970,2025-06-01T12:27:25,11.3,53.3,95.7,4500.89,11251.24,2555,511,170.35,1554,0.1002,91.1,141.62,653.48,0
8971,2025-06-01T12:27:30,16.1,55.1,16.6,4500.88,11252.86,1145,229,73.5,986,0.0608,84.6,178.44,418.64,0
8972,2025-06-01T12:27:35,61.7,32.3,76.9,4501.57,11253.62,1232,616,63.68,1823,0.1306,55.2,65.92,385.61,0
8973,2025-06-01T12:27:40,31.1,71.7,64.0,4501.95,11255.23,592,296,160.35,1899,0.0363,66.3,186.92,445.51,0
8974,2025-06-01T12:27:45,12.6,73.4,82.1,4503.29,11257.41,1647,549,189.13,429,0.1995,84.7,61.87,212.11,0
8975,2025-06-01T12:27:50,45.8,42.2,4.8,4503.94,11259.85,732,366,149.86,342,0.0338,33.3,138.02,454.38,0
8976,2025-06-01T12:27:55,57.7,89.3,9.7,4503.77,11259.67,1932,483,35.6,264,0.0211,64.6,119.57,904.68,0
8977,2025-06-01T12:28:00,36.2,68.0,8.8,4504.41,11260.93,1128,282,78.88,1058,0.1264,55.9,95.73,291.44,0
8978,2025-06-01T12:28:05,73.4,74.2,60.1,4505.1,11263.17,2493,831,152.12,579,0.098,54.8,263.26,431.64,0
8979,2025-06-01T12:28:10,66.2,35.0,61.1,4506.14,11264.78,2829,943,181.48,382,0.1466,52.8,200.86,646.35,0
8980,2025-06-01T12:28:15,36.6,10.1,90.8,4506.97,11267.78,3350,670,199.72,1218,0.0343,71.6,219.52,767.43,0
8981,2025-06-01T12:28:20,76.7,87.9,47.8,4507.47,11268.97,3196,799,102.8,1254,0.0791,57.1,173.08,10.07,0
8982,2025-06-01T12:28:25,66.6,84.0,8.7,4508.62,11270.86,3756,939,164.68,1034,0.1052,50.9,236.87,664.41,0
8983,2025-06-01T12:28:30,65.6,21.1,22.5,4508.38,11270.71,3472,868,10.28,873,0.0949,66.8,142.53,144.26,0
8984,2025-06-01T12:28:35,57.6,43.7,2.8,4508.86,11271.51,1672,418,57.88,308,0.1208,54.3,160.34,744.17,0
8985,2025-06-01T12:28:40,6.1,69.5,78.1,4509.02,11272.75,1432,716,74.93,1645,0.0293,32.3,70.8,136.81,0
8986,2025-06-01T12:28:45,71.2,68.7,81.9,4510.37,11274.68,868,217,195.13,1664,0.1057,57.1,129.92,750.35,0
8987,2025-06-01T12:28:50,40.7,87.4,99.8,4509.91,11275.16,351,117,1.68,1783,0.1154,42.7,76.39,945.8,0
8988,2025-06-01T12:28:55,94.5,22.6,42.4,4510.24,11276.07,4130,826,62.3,1970,0.1774,36.5,170.41,224.32,0
8989,2025-06-01T12:29:00,82.7,48.7,3.9,4511.6,11278.53,3980,796,186.15,677,0.1185,86.7,284.68,9.72,0
8990,2025-06-01T12:29:05,60.8,18.8,25.0,4511.51,11278.59,1800,600,62.03,580,0.114,75.0,252.76,111.8,0
8991,2025-06-01T12:29:10,29.0,45.1,59.6,4512.15,11279.97,2816,704,45.79,1647,0.1643,54.8,159.31,919.4,0
8992,2025-06-01T12:29:15,24.4,11.4,96.3,4512.74,11281.92,788,394,146.29,1648,0.0223,94.0,125.18,470.9,0
8993,2025-06-01T12:29:20,37.3,90.8,12.2,4513.28,11283.4,2316,579,149.32,1103,0.1331,53.9,132.36,538.12,0
8994,2025-06-01T12:29:25,50.3,57.4,13.9,4513.42,11284.15,404,101,94.96,463,0.1642,45.9,168.16,153.93,0
8995,2025-06-01T12:29:30,33.1,86.5,70.8,4514.73,11286.73,1482,494,189.44,522,0.028,60.8,110.71,987.1,0
8996,2025-06-01T12:29:35,53.9,15.4,67.4,4514.96,11287.33,3915,783,41.34,1737,0.1642,91.5,134.54,183.31,0
8997,2025-06-01T12:29:40,20.7,30.5,26.5,4516.09,11289.71,4270,854,182.77,1808,0.1596,73.2,173.07,602.65,0
8998,2025-06-01T12:29:45,97.9,33.3,81.7,4516.93,11291.53,3205,641,151.35,312,0.0102,77.5,260.27,569.85,0
8999,2025-06-01T12:29:50,15.3,44.8,14.6,4516.84,11292.53,2226,742,74.27,1292,0.0568,40.7,73.84,66.34,0
9000,2025-06-01T12:29:55,93.5,82.3,92.7,4517.95,11294.44,378,189,161.57,1331,0.0387,32.6,151.2,996.44,0
9001,2025-06-01T12:30:00,91.8,44.8,21.7,4518.08,11294.89,1540,770,27.51,1982,0.1072,64.9,97.6,550.51,0
9002,2025-06-01T12:30:05,54.9,28.4,10.0,4518.28,11295.01,2290,458,27.07,1550,0.1837,51.5,209.26,156.41,0
9003,2025-06-01T12:30:10,73.9,15.8,35.3,4519.09,11297.38,1920,384,186.06,1697,0.1245,32.8,192.68,755.05,0
9004,2025-06-01T12:30:15,46.4,17.2,20.4,4518.7,11297.55,660,330,19.86,998,0.1243,88.3,194.32,393.04,0
9005,2025-06-01T12:30:20,64.9,78.4,53.6,4519.07,11298.32,1362,454,1.81,620,0.0333,31.6,183.19,670.43,0
9006,2025-06-01T12:30:25,37.4,50.0,69.3,4519.26,11299.17,342,171,78.42,1039,0.1366,30.8,233.4,224.21,0
9007,2025-06-01T12:30:30,33.6,75.4,50.1,4519.56,11299.17,3088,772,21.67,1760,0.1788,49.4,88.51,922.34,0
9008,2025-06-01T12:30:35,59.9,71.4,66.7,4520.66,11301.56,3620,905,172.74,1797,0.0916,62.3,96.45,41.9,0
9009,2025-06-01T12:30:40,52.3,22.2,37.8,4521.45,11303.71,2088,696,184.62,118,0.1395,59.3,227.22,21.22,0
9010,2025-06-01T12:30:45,60.1,22.9,4.7,4522.1,11304.73,2545,509,97.0,1609,0.066,53.4,82.94,864.97,0
9011,2025-06-01T12:30:50,32.2,78.0,97.5,4522.37,11305.3,2952,738,85.67,1981,0.0611,86.1,231.74,544.65,0
9012,2025-06-01T12:30:55,39.9,74.9,82.3,4522.58,11307.02,176,88,108.27,1210,0.0452,49.3,91.11,342.16,0
9013,2025-06-01T12:31:00,13.0,44.0,9.2,4522.57,11307.58,496,124,46.01,629,0.0559,72.4,297.89,142.0,0
9014,2025-06-01T12:31:05,10.0,17.0,46.0,4523.4,11308.09,1828,914,60.3,336,0.0751,55.9,61.28,60.75,0
9015,2025-06-01T12:31:10,29.1,11.1,64.2,4523.44,11308.25,1220,610,21.09,1297,0.1177,55.3,244.1,296.2,0
9016,2025-06-01T12:31:15,12.1,35.9,20.7,4523.73,11309.97,532,266,89.84,203,0.1583,90.6,107.99,811.25,0
9017,2025-06-01T12:31:20,14.9,10.8,58.6,4524.2,11311.45,1180,295,122.73,1036,0.065,75.3,130.91,193.3,0
9018,2025-06-01T12:31:25,82.2,30.7,54.3,4525.32,11313.33,2376,792,186.11,336,0.0419,65.0,277.95,979.5,0
9019,2025-06-01T12:31:30,8.7,47.8,22.4,4526.17,11315.31,934,467,148.08,1761,0.0955,41.4,126.65,791.81,0
9020,2025-06-01T12:31:35,67.6,20.9,15.8,4527.07,11317.69,3264,816,144.89,660,0.16,38.9,144.26,12.79,0
9021,2025-06-01T12:31:40,30.9,19.4,76.4,4527.29,11317.86,1260,252,62.29,1225,0.084,42.6,95.55,550.13,0
9022,2025-06-01T12:31:45,87.8,90.7,33.6,4528.46,11320.39,2115,705,177.77,1709,0.1835,70.8,69.29,396.47,0
9023,2025-06-01T12:31:50,51.1,62.7,25.9,4528.88,11322.65,3652,913,189.44,1294,0.0571,33.6,77.0,444.58,0
9024,2025-06-01T12:31:55,34.0,94.1,74.3,4530.19,11325.19,2880,960,186.52,1261,0.1541,60.2,198.42,444.11,0
9025,2025-06-01T12:32:00,54.2,41.1,74.1,4530.07,11324.89,3428,857,8.72,696,0.0989,59.9,61.7,851.3,0
9026,2025-06-01T12:32:05,41.3,70.9,29.1,4530.81,11326.69,1136,568,121.27,1801,0.0304,89.7,106.42,685.94,0
9027,2025-06-01T12:32:10,58.6,28.4,87.5,4531.22,11328.33,3310,662,129.0,137,0.0634,54.0,148.38,291.4,0
9028,2025-06-01T12:32:15,15.9,65.7,69.4,4531.82,11329.09,1380,345,59.72,1042,0.1731,88.3,77.12,516.11,0
9029,2025-06-01T12:32:20,99.7,21.7,35.9,4532.66,11331.53,1497,499,198.49,490,0.0111,70.0,237.08,487.49,0
9030,2025-06-01T12:32:25,45.4,10.2,43.9,4532.76,11332.35,4435,887,58.95,860,0.1537,55.4,292.87,287.82,0
9031,2025-06-01T12:32:30,38.1,93.8,73.2,4533.12,11333.45,1385,277,44.11,1903,0.1642,64.2,273.74,620.87,0
9032,2025-06-01T12:32:35,72.5,59.9,22.7,4533.56,11334.78,760,152,97.34,1943,0.0328,36.1,288.41,632.03,0
9033,2025-06-01T12:32:40,39.6,93.4,47.9,4534.03,11334.64,282,141,65.31,716,0.1928,87.8,186.22,108.23,0
9034,2025-06-01T12:32:45,84.2,40.0,66.0,4534.62,11336.44,1678,839,184.88,516,0.1757,71.0,87.02,90.08,0
9035,2025-06-01T12:32:50,48.2,39.5,54.9,4535.29,11338.42,1624,406,88.58,1084,0.0439,58.3,216.7,30.64,0
9036,2025-06-01T12:32:55,73.4,46.1,61.6,4535.79,11339.33,1496,748,82.62,1983,0.0559,80.4,64.92,592.72,0
9037,2025-06-01T12:33:00,15.2,73.5,55.5,4536.35,11341.17,4750,950,125.55,1147,0.1655,56.3,169.03,995.9,0
9038,2025-06-01T12:33:05,85.4,60.9,21.5,4536.69,11341.15,585,195,17.14,1555,0.1138,60.0,247.33,908.77,0
9039,2025-06-01T12:33:10,74.9,93.3,42.2,4537.34,11342.97,1580,316,151.59,1410,0.1853,57.4,263.73,461.52,0
9040,2025-06-01T12:33:15,25.1,12.3,54.1,4537.95,11345.22,840,168,153.91,1205,0.196,94.8,123.84,319.56,0
9041,2025-06-01T12:33:20,18.8,73.7,78.4,4538.47,11346.45,1104,552,95.33,1378,0.0753,80.1,105.48,733.53,0
9042,2025-06-01T12:33:25,35.0,39.7,66.1,4539.44,11348.05,939,313,191.18,1658,0.0284,90.4,222.37,335.96,0
9043,2025-06-01T12:33:30,97.7,26.2,43.8,4540.05,11349.67,1625,325,116.29,426,0.1437,54.7,84.69,35.69,0
9044,2025-06-01T12:33:35,29.4,55.9,97.5,4540.3,11351.63,2292,764,139.35,1621,0.1854,61.9,298.5,517.83,0
9045,2025-06-01T12:33:40,48.3,55.5,12.6,4541.53,11354.0,324,108,184.94,683,0.0413,43.1,133.04,321.39,0
9046,2025-06-01T12:33:45,7.9,22.3,22.3,4541.96,11355.57,1980,396,133.6,729,0.1972,30.7,237.34,45.19,0
9047,2025-06-01T12:33:50,42.7,28.2,35.4,4542.95,11356.86,1428,714,86.93,498,0.0472,42.7,231.39,759.95,0
9048,2025-06-01T12:33:55,59.3,46.7,24.4,4542.71,11357.1,470,235,5.93,1673,0.0264,90.4,127.55,573.57,0
9049,2025-06-01T12:34:00,95.5,46.8,63.3,4543.41,11359.14,656,164,145.93,255,0.1042,59.7,146.55,349.64,0
9050,2025-06-01T12:34:05,54.1,38.6,5.9,4544.59,11361.21,4180,836,193.01,1982,0.1631,38.5,260.42,417.38,0
9051,2025-06-01T12:34:10,82.8,23.4,19.4,4544.97,11361.96,4710,942,94.58,1250,0.0773,59.4,106.99,79.16,0
9052,2025-06-01T12:34:15,57.0,10.4,30.7,4545.01,11363.03,2841,947,68.61,376,0.073,81.5,65.01,124.46,0
9053,2025-06-01T12:34:20,8.9,97.3,69.0,4545.74,11364.36,1233,411,104.33,1103,0.0475,62.6,86.82,419.65,0
